category_id,parent_id,category_1,category_2,category_3,category_4,category_5,category_6
177905,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Range Gear,,
151549,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Shooting & Safety Glasses,,
111292,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Skeet & Trap Shooting,,
73977,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Slings & Swivels,,
177906,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Speedloaders,,
73978,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Targets,,
177907,177904,Sporting Goods,Hunting,Range & Shooting Accessories,Other,,
31710,7301,Sporting Goods,Hunting,"Scopes, Optics & Lasers",,,
31711,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Hunting Binoculars,,
106974,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Lights & Lasers,,
40970,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Night Vision Optics,,
66828,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Pistol Scopes,,
31712,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Range Finders,,
66827,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Red Dot & Laser Scopes,,
31714,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Rifle Scopes,,
52510,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Scope Mounts & Accessories,,
31715,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Spotting Scopes,,
7307,31710,Sporting Goods,Hunting,"Scopes, Optics & Lasers",Other,,
177890,7301,Sporting Goods,Hunting,Tactical & Duty Gear,,,
102537,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Body Armor & Plates,,
177891,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Chest Rigs & Tactical Vests,,
177892,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Hats & Headwear,,
177893,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Leg Rigs & Belts,,
177894,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Knee & Elbow Pads,,
177895,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Patches,,
177899,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Tactical Bags & Packs,,
177896,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Tactical Clothing,,
177897,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Tactical Footwear,,
177898,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Tactical Gloves,,
177900,177890,Sporting Goods,Hunting,Tactical & Duty Gear,"Tactical, Molle Pouches",,
177901,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Tactical Slings,,
177902,177890,Sporting Goods,Hunting,Tactical & Duty Gear,Other,,
36271,7301,Sporting Goods,Hunting,Taxidermy,,,
71123,36271,Sporting Goods,Hunting,Taxidermy,Birds,,
71127,36271,Sporting Goods,Hunting,Taxidermy,Fish,,
177908,36271,Sporting Goods,Hunting,Taxidermy,Large Animals,,
71129,36271,Sporting Goods,Hunting,Taxidermy,Small Animals,,
71130,36271,Sporting Goods,Hunting,Taxidermy,Taxidermy Supplies,,
22702,36271,Sporting Goods,Hunting,Taxidermy,Other,,
71131,7301,Sporting Goods,Hunting,Vintage Hunting,,,
71132,71131,Sporting Goods,Hunting,Vintage Hunting,Advertisements,,
71133,71131,Sporting Goods,Hunting,Vintage Hunting,Ammo Boxes,,
73979,71131,Sporting Goods,Hunting,Vintage Hunting,Black Powder,,
71134,71131,Sporting Goods,Hunting,Vintage Hunting,Books & Manuals,,
71135,71131,Sporting Goods,Hunting,Vintage Hunting,Catalogs,,
111291,71131,Sporting Goods,Hunting,Vintage Hunting,Duck Decoys,,
71136,71131,Sporting Goods,Hunting,Vintage Hunting,Magazines,,
71137,71131,Sporting Goods,Hunting,Vintage Hunting,Pins & Patches,,
71138,71131,Sporting Goods,Hunting,Vintage Hunting,Shell Boxes,,
71139,71131,Sporting Goods,Hunting,Vintage Hunting,Signs,,
71140,71131,Sporting Goods,Hunting,Vintage Hunting,Tins,,
71141,71131,Sporting Goods,Hunting,Vintage Hunting,Vintage Gun Parts,,
71142,71131,Sporting Goods,Hunting,Vintage Hunting,Vintage Licenses,,
71143,71131,Sporting Goods,Hunting,Vintage Hunting,Vintage Traps,,
7309,71131,Sporting Goods,Hunting,Vintage Hunting,Other,,
383,7301,Sporting Goods,Hunting,Other,,,
36274,888,Sporting Goods,Indoor Games,,,,
36275,36274,Sporting Goods,Indoor Games,Air Hockey,,,
21567,36274,Sporting Goods,Indoor Games,Billiards,,,
75192,21567,Sporting Goods,Indoor Games,Billiards,Balls,,
75193,75192,Sporting Goods,Indoor Games,Billiards,Balls,Complete Ball Sets,
75194,75192,Sporting Goods,Indoor Games,Billiards,Balls,Cue Balls,
36102,75192,Sporting Goods,Indoor Games,Billiards,Balls,Other,
75195,21567,Sporting Goods,Indoor Games,Billiards,Books & Video,,
21568,21567,Sporting Goods,Indoor Games,Billiards,Cues,,
21211,21567,Sporting Goods,Indoor Games,Billiards,Cue Cases,,
21213,21567,Sporting Goods,Indoor Games,Billiards,Tables,,
75184,21567,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,,
75185,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Ball & Cue Racks,
73181,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Chalk,
75187,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Cue Care & Tip Tools,
75188,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Cue Tips,
75190,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Posters & Signs,
75189,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Table Lights & Lamps,
91569,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Table Covers,
21210,75184,Sporting Goods,Indoor Games,Billiards,Accessories & Decor,Other,
1292,21567,Sporting Goods,Indoor Games,Billiards,Other,,
26328,36274,Sporting Goods,Indoor Games,Darts,,,
72576,26328,Sporting Goods,Indoor Games,Darts,Dart Boards,,
26331,26328,Sporting Goods,Indoor Games,Darts,Darts-Soft Tips,,
26332,26328,Sporting Goods,Indoor Games,Darts,Darts-Steel Tips,,
72578,26328,Sporting Goods,Indoor Games,Darts,Flights,,
117102,26328,Sporting Goods,Indoor Games,Darts,Shafts,,
2907,26328,Sporting Goods,Indoor Games,Darts,Other,,
36276,36274,Sporting Goods,Indoor Games,Foosball,,,
165938,36274,Sporting Goods,Indoor Games,Indoor Roller Skating,,,
79777,36274,Sporting Goods,Indoor Games,Shuffleboard,,,
97072,36274,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",,,
97073,97072,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",Balls,,
36277,97072,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",Paddles,,
170607,97072,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",Rubbers,,
158955,97072,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",Sets,,
97075,97072,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",Tables,,
97076,97072,Sporting Goods,Indoor Games,"Table Tennis, Ping Pong",Other,,
36278,36274,Sporting Goods,Indoor Games,Other,,,
159043,888,Sporting Goods,Outdoor Sports,,,,
178886,159043,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,,,
178887,178886,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,Air Pistols,,
178888,178886,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,Air Rifles,,
178889,178886,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,BBs & Pellets,,
117141,178886,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,Slingshots,,
178890,178886,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,Accessories,,
178891,178886,Sporting Goods,Outdoor Sports,Air Guns & Slingshots,Other,,
31680,159043,Sporting Goods,Outdoor Sports,Airsoft,,,
31682,31680,Sporting Goods,Outdoor Sports,Airsoft,BBs,,
159044,31680,Sporting Goods,Outdoor Sports,Airsoft,Clothing & Protective Gear,,
31683,31680,Sporting Goods,Outdoor Sports,Airsoft,Guns,,
64634,31683,Sporting Goods,Outdoor Sports,Airsoft,Guns,Electric,
64637,64634,Sporting Goods,Outdoor Sports,Airsoft,Guns,Electric,Pistol
160919,64634,Sporting Goods,Outdoor Sports,Airsoft,Guns,Electric,Rifle
31684,64634,Sporting Goods,Outdoor Sports,Airsoft,Guns,Electric,Other
160920,31683,Sporting Goods,Outdoor Sports,Airsoft,Guns,Gas,
160921,160920,Sporting Goods,Outdoor Sports,Airsoft,Guns,Gas,Pistol
160922,160920,Sporting Goods,Outdoor Sports,Airsoft,Guns,Gas,Rifle
31685,160920,Sporting Goods,Outdoor Sports,Airsoft,Guns,Gas,Other
62120,31683,Sporting Goods,Outdoor Sports,Airsoft,Guns,Spring,
160923,62120,Sporting Goods,Outdoor Sports,Airsoft,Guns,Spring,Pistol
62122,62120,Sporting Goods,Outdoor Sports,Airsoft,Guns,Spring,Rifle
31686,62120,Sporting Goods,Outdoor Sports,Airsoft,Guns,Spring,Other
31687,31683,Sporting Goods,Outdoor Sports,Airsoft,Guns,Other,
31681,31680,Sporting Goods,Outdoor Sports,Airsoft,Accessories,,
31688,31680,Sporting Goods,Outdoor Sports,Airsoft,Other,,
20835,159043,Sporting Goods,Outdoor Sports,Archery,,,
36095,20835,Sporting Goods,Outdoor Sports,Archery,Arrows,,
36096,36095,Sporting Goods,Outdoor Sports,Archery,Arrows,Broadheads,
20836,36095,Sporting Goods,Outdoor Sports,Archery,Arrows,Fletched,
20842,36095,Sporting Goods,Outdoor Sports,Archery,Arrows,"Nocks, Fletches & Points",
20844,36095,Sporting Goods,Outdoor Sports,Archery,Arrows,Shafts,
36097,36095,Sporting Goods,Outdoor Sports,Archery,Arrows,Other,
158959,20835,Sporting Goods,Outdoor Sports,Archery,Books & Video,,
20837,20835,Sporting Goods,Outdoor Sports,Archery,Bows,,
20838,20837,Sporting Goods,Outdoor Sports,Archery,Bows,Compound,
33972,20837,Sporting Goods,Outdoor Sports,Archery,Bows,Crossbows,
20839,20837,Sporting Goods,Outdoor Sports,Archery,Bows,Recurve,
20840,20837,Sporting Goods,Outdoor Sports,Archery,Bows,Other,
158961,20835,Sporting Goods,Outdoor Sports,Archery,Clothing & Protective Gear,,
36098,20835,Sporting Goods,Outdoor Sports,Archery,Accessories,,
36099,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,Arrow Rests,
20841,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,"Gloves, Tabs & Release Aids",
20843,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,Quivers,
20845,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,Sights,
36100,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,"Stabilizers, Strings & Tools",
52480,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,Targets,
36101,36098,Sporting Goods,Outdoor Sports,Archery,Accessories,Other,
158960,20835,Sporting Goods,Outdoor Sports,Archery,Vintage,,
1291,20835,Sporting Goods,Outdoor Sports,Archery,Other,,
79786,159043,Sporting Goods,Outdoor Sports,Backyard Games,,,
79788,79786,Sporting Goods,Outdoor Sports,Backyard Games,Bocce Ball,,
79791,79786,Sporting Goods,Outdoor Sports,Backyard Games,Cornhole Bag Toss,,
117210,79786,Sporting Goods,Outdoor Sports,Backyard Games,Croquet,,
79790,79786,Sporting Goods,Outdoor Sports,Backyard Games,Horseshoes,,
159080,79786,Sporting Goods,Outdoor Sports,Backyard Games,Tetherball,,
159081,79786,Sporting Goods,Outdoor Sports,Backyard Games,Other,,
16034,159043,Sporting Goods,Outdoor Sports,Camping & Hiking,,,
36108,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Backpacks,,
87122,36108,Sporting Goods,Outdoor Sports,Camping & Hiking,Backpacks,Day Packs,
36110,36108,Sporting Goods,Outdoor Sports,Camping & Hiking,Backpacks,External Frame Packs,
87125,36108,Sporting Goods,Outdoor Sports,Camping & Hiking,Backpacks,Hydration Packs,
36111,36108,Sporting Goods,Outdoor Sports,Camping & Hiking,Backpacks,Internal Frame Packs,
36109,36108,Sporting Goods,Outdoor Sports,Camping & Hiking,Backpacks,Other,
16035,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Canteens & Coolers,,
72891,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,,
179005,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Base Layers,
109149,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Coats & Jackets,
101717,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Gloves,
159094,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Hats & Headwear,
109147,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Pants & Shorts,
109148,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,"Shirts, Tops & Sweaters",
109150,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Socks,
179006,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Vests,
27362,72891,Sporting Goods,Outdoor Sports,Camping & Hiking,Clothing,Other,
52482,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Compasses & GPS,,
62116,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,,
87133,62116,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,Cooking Utensils,
87141,62116,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,Cookware,
87134,62116,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,Food Storage,
62118,62116,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,MREs & Freeze-Dried Food,
62117,62116,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,Stoves,
16036,62116,Sporting Goods,Outdoor Sports,Camping & Hiking,Cooking Supplies,Other,
106983,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",,
106984,106983,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",Headlamps,
16037,106983,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",Flashlights,
159091,106983,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",Glow Sticks,
168867,106983,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",Lanterns,
106992,106983,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",Antique & Vintage Lanterns,
159092,106983,Sporting Goods,Outdoor Sports,Camping & Hiking,"Flashlights, Lanterns & Lights",Other,
16038,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Furniture,,
16039,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Generators & Heaters,,
65965,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Insect Nets & Repellents,,
75232,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,,
75233,75232,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,Camp Shovels,
75234,75232,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,Hatchets & Axes,
75235,75232,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,Knives,
75236,75232,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,"Pocket, Multi Tools",
75237,75232,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,Saws,
100237,75232,Sporting Goods,Outdoor Sports,Camping & Hiking,Knives & Tools,Other,
106995,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,"Maps, Topographic",,
109139,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Shoes,,
52484,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Showers & Toilets,,
36113,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,,
111261,36113,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,Blankets & Liners,
87099,36113,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,Cots,
159030,36113,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,Hammocks,
36114,36113,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,Mattresses & Pads,
87100,36113,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,Sleeping Bags,
16040,36113,Sporting Goods,Outdoor Sports,Camping & Hiking,Sleeping Gear,Other,
97044,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Survival & Emergency Gear,,
36117,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Tents & Canopies,,
179010,36117,Sporting Goods,Outdoor Sports,Camping & Hiking,Tents & Canopies,Tents,
179011,36117,Sporting Goods,Outdoor Sports,Camping & Hiking,Tents & Canopies,Canopies,
36120,36117,Sporting Goods,Outdoor Sports,Camping & Hiking,Tents & Canopies,Tent & Canopy Accessories,
179019,36117,Sporting Goods,Outdoor Sports,Camping & Hiking,Tents & Canopies,Other,
23809,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Walking & Trekking Sticks,,
87132,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Water Purification,,
8504,16034,Sporting Goods,Outdoor Sports,Camping & Hiking,Other,,
30105,159043,Sporting Goods,Outdoor Sports,Climbing & Caving,,,
101686,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,Books & Video,,
50814,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,Carabiners & Hardware,,
75204,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,Climbing Holds,,
158975,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",,
101685,158975,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Clothing,
158976,158975,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Gloves,
30106,158975,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Shoes & Footwear,
158978,30106,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Shoes & Footwear,Men
158979,30106,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Shoes & Footwear,Women
158980,30106,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Shoes & Footwear,Youth
158977,158975,Sporting Goods,Outdoor Sports,Climbing & Caving,"Clothing, Shoes & Accessories",Other,
50815,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,Harnesses,,
158981,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,Ice Climbing Equipment,,
50816,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,"Ropes, Cords & Slings",,
1299,30105,Sporting Goods,Outdoor Sports,Climbing & Caving,Other,,
20851,159043,Sporting Goods,Outdoor Sports,Disc Golf,,,
3153,159043,Sporting Goods,Outdoor Sports,Equestrian,,,
159012,3153,Sporting Goods,Outdoor Sports,Equestrian,Books & Video,,
16240,3153,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",,
16241,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Boots,
159001,16241,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Boots,English
159002,16241,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Boots,Western
159003,16241,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Boots,General Use
159005,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Clothing-English,
159006,159005,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Clothing-English,Riding
159007,159005,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Clothing-English,Show
159008,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Clothing-Western,
159009,159008,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Clothing-Western,Riding
159010,159008,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Clothing-Western,Show
159011,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Chaps,
95104,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Gloves,
47269,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories","Hats, Helmets & Headgear",
160041,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Jewelry & Accessories-English,
160042,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Jewelry & Accessories-Western,
159004,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Protective Gear,
47288,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Spurs,
3167,16240,Sporting Goods,Outdoor Sports,Equestrian,"Clothing, Boots & Accessories",Other,
3154,3153,Sporting Goods,Outdoor Sports,Equestrian,"Driving, Horsedrawn",,
73934,3153,Sporting Goods,Outdoor Sports,Equestrian,Horse Trailers & Accessories,,
106954,3153,Sporting Goods,Outdoor Sports,Equestrian,Novelties & Gifts,,
114226,3153,Sporting Goods,Outdoor Sports,Equestrian,Rodeo,,
16235,3153,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",,
98838,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Fly & Insect Control,
16237,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Grooming Tools & Totes,
159013,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Hay Bags,
47265,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Hoods & Masks,
72587,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Horse Blankets & Sheets,
16236,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Horse Boots & Leg Wraps,
159015,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Horse Costumes,
159016,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming","Mane, Coat & Tail Products",
109129,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Stable Racks & Hangers,
90862,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Supplements & Wormers,
159014,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Tail Bags,
16239,16235,Sporting Goods,Outdoor Sports,Equestrian,"Stable, Care & Grooming",Other,
114224,3153,Sporting Goods,Outdoor Sports,Equestrian,Tack-Australian,,
160918,3153,Sporting Goods,Outdoor Sports,Equestrian,Tack-Endurance,,
3159,3153,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,,
16244,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Bits,
72579,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Bridles,
47277,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Girths,
47278,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Martingales,
47274,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Reins,
47281,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Saddles,
179000,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Saddle Covers,
16245,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Saddle Pads,
47279,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Stirrup Irons & Leathers,
3155,3159,Sporting Goods,Outdoor Sports,Equestrian,Tack-English,Other,
47306,3153,Sporting Goods,Outdoor Sports,Equestrian,Tack-Halters & Leads,,
16254,47306,Sporting Goods,Outdoor Sports,Equestrian,Tack-Halters & Leads,General Use,
47307,47306,Sporting Goods,Outdoor Sports,Equestrian,Tack-Halters & Leads,Show,
3161,3153,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,,
16253,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Bits,
47298,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Breast Collars,
3177,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,"Bridles, Headstalls",
47299,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Cinches,
159019,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Conchos & Silver,
16206,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Reins,
47291,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Saddles,
47300,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Saddle Bags,
47308,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Saddle Pads,
16255,47308,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Saddle Pads,General Use
47309,47308,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Saddle Pads,Show
159018,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Stirrups,
47301,3161,Sporting Goods,Outdoor Sports,Equestrian,Tack-Western,Other,
47296,3153,Sporting Goods,Outdoor Sports,Equestrian,Training Aids,,
1048,3153,Sporting Goods,Outdoor Sports,Equestrian,Other,,
159045,159043,Sporting Goods,Outdoor Sports,Geocaching,,,
159046,159045,Sporting Goods,Outdoor Sports,Geocaching,Caches,,
149941,159045,Sporting Goods,Outdoor Sports,Geocaching,Geocoins,,
159047,159045,Sporting Goods,Outdoor Sports,Geocaching,Other,,
64655,159043,Sporting Goods,Outdoor Sports,Go-Karts (Recreational),,,
159029,64655,Sporting Goods,Outdoor Sports,Go-Karts (Recreational),Clothing & Protective Gear,,
64656,64655,Sporting Goods,Outdoor Sports,Go-Karts (Recreational),Complete Go-Karts & Frames,,
64657,64655,Sporting Goods,Outdoor Sports,Go-Karts (Recreational),Parts & Accessories,,
40152,64655,Sporting Goods,Outdoor Sports,Go-Karts (Recreational),Other,,
91561,159043,Sporting Goods,Outdoor Sports,Hang Gliding & Paragliding,,,
16258,159043,Sporting Goods,Outdoor Sports,Inline & Roller Skating,,,
47344,16258,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Inline Skates,,
47346,47344,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Inline Skates,Men,
16259,47344,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Inline Skates,Women,
47345,47344,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Inline Skates,Youth,
16260,16258,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Protective Gear,,
71154,16258,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Roller Skates,,
71155,71154,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Roller Skates,Men,
16261,71154,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Roller Skates,Women,
71156,71154,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Roller Skates,Youth,
159063,16258,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Skate Parts & Tools,,
159064,16258,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Wheels,,
1301,16258,Sporting Goods,Outdoor Sports,Inline & Roller Skating,Other,,
16045,159043,Sporting Goods,Outdoor Sports,Paintball,,,
36286,16045,Sporting Goods,Outdoor Sports,Paintball,Air Systems & Accessories,,
16051,36286,Sporting Goods,Outdoor Sports,Paintball,Air Systems & Accessories,CO2 Tanks & Accessories,
